gene,C1,C2,C3,C4,C5,T1,T2,T3,T4,T5
TIMM9,4.79292296,4.393902786,5.78564074,4.699725276,3.240507023,3.391948609,3.282801561,5.926665572,4.011353749,12.51898419
TIMMDC1,16.88515979,16.43319642,13.42268652,18.41525006,12.15190134,13.92864003,11.0237287,13.17036794,17.49880404,12.37383655
TIMP1,11.03691434,23.94677018,19.37363128,14.67465239,30.78481672,13.38737164,8.429910182,33.70416886,110.9517193,43.05441954
TIMP2,242.8121155,232.2177622,84.53647641,66.30768858,168.6683905,119.9450763,81.78634013,26.31080322,264.7784152,41.78437767
TIMP3,293.2037642,218.3330294,159.8159276,84.56308404,303.513989,148.2353711,89.08145471,58.33874344,285.9688274,34.61771281
TIMP4,2.198588514,1.493926947,0.562033672,1.470662331,8.303799246,2.381580938,0.445812558,1.167373522,0.465084493,0.725738214
TINAG,0.131915311,0.61514639,2.082830666,5.147318159,5.103798561,8.840717118,9.118893226,1.49663272,0.639491177,4.045990543
TINAGL1,28.27384829,43.23600342,19.70423932,22.85920797,45.89368071,32.72869562,31.6526916,36.30830979,47.75836384,19.21391921
TINCR,0.219858851,0.307573195,0.198364825,1.150953129,1.417721823,1.479466946,1.945363888,0.089797963,2.063812436,0.036286911
TINF2,14.99437366,15.86198906,18.58017198,13.71552478,16.28354779,13.53170988,14.06335977,6.824645205,12.49914574,17.50843441
TIPARP,61.03281714,13.97261086,34.77996605,19.50226135,100.1721733,27.17167343,14.59022916,18.97730289,25.23083373,21.3729904
TIPIN,0.791491865,1.098475697,3.504445248,2.941324662,0.891139431,1.154705909,1.21585243,2.005487845,1.337117916,2.376792651
TIPRL,19.34757892,18.58620879,14.51369306,21.42051656,13.16455978,15.33593786,16.08978049,14.99625986,15.05711045,18.19788571
TIRAP,5.540443055,6.019646817,4.6946342,4.635783435,4.455697157,4.979669234,6.07926215,6.345722734,4.331099338,6.803795756
TJAP1,12.04826506,13.35746447,8.694991512,5.211259999,7.048102775,6.783897217,8.956779568,7.692692182,9.330757634,9.434596781
TJP1,146.3380515,143.6366821,49.42590232,80.63066085,96.24305858,93.38684042,84.82597121,61.21227826,88.80207032,96.08773953
TJP2,12.75181338,13.75291572,30.91185195,81.14219557,68.69874889,60.40555288,59.6578259,89.61836729,41.21811316,88.12276263
TJP3,1.6269555,5.404500427,16.72876694,80.15109705,39.65570469,51.20399017,60.38733736,23.97605618,20.7253277,26.4531579
TK1,0.219858851,0.571207362,15.07572673,13.4277865,5.954431655,6.783897217,9.483648955,16.37316196,12.99329801,7.420673238
TK2,19.47949423,19.94831865,8.529687491,9.143683189,19.0784851,13.71213267,15.44132586,6.016463536,19.59168425,7.874259621
TKFC,2.770221527,4.745415009,8.529687491,6.809806012,5.913925317,7.216911933,9.767347855,15.71464356,6.918131828,15.29493286
TKT,43.97177028,52.1995651,48.69856463,80.37489349,51.60507434,51.02356737,54.34860362,159.0022602,62.98988097,118.4949069
TLCD1,0.04397177,0.219695139,0.62815528,1.502633251,0.405063378,1.226875029,0.770039872,2.873534823,1.540592382,2.177214642
TLCD2,4.309233487,4.92117112,7.240316126,45.14293938,28.80000617,35.29069935,39.23150508,10.23696781,11.0457567,12.0291109
TLDC1,7.255342096,9.974159325,5.752579935,10.64631644,7.412659815,9.598492871,9.037836397,9.997506572,16.85931286,10.95864703
TLDC2,0.175887081,1.318170836,1.71916182,10.2626654,7.129115451,8.407702402,8.835194325,4.340234889,4.127624872,5.479323515
TLE1,24.7121349,20.43164796,30.25063587,28.00652613,24.50633436,19.73825414,23.99282129,24.8141705,9.156350949,9.924470076
TLE2,17.76459519,15.37865975,8.694991512,4.955492638,15.06835766,16.38239009,17.22457609,16.40309461,1.424321259,8.690715112
TLE3,39.22281909,60.94343164,65.42733157,31.93894932,42.81519904,37.60011117,41.25792579,32.02794021,48.74666839,42.85484153
TLE4,14.33479711,15.81805003,22.74583331,17.36020969,13.32658513,14.39773931,13.61754722,4.340234889,6.394911774,6.368352827
TLK1,69.43142527,61.95402928,54.88093502,60.6488357,41.60000891,49.18325483,51.95742718,54.41756571,51.56624312,59.6919681
TLK2,21.19439327,22.54072129,25.0270288,25.92841632,20.17215622,21.93941228,24.07387812,20.65353154,22.55659789,11.39408996
TLL1,4.045402865,7.249939597,2.611803534,3.293004785,6.562026722,5.665275868,3.890727776,0.149663272,1.366185697,0.217721464
TLN1,754.2917473,838.8839199,306.1761079,182.2981872,291.7671511,206.0789203,172.0025904,146.9693331,218.5897115,210.899525
TLN2,29.24122723,36.77696632,32.0359193,64.77308441,80.32406783,71.91652742,80.36784563,32.05787287,26.3354094,43.36285828
TLR1,2.914448934,5.200183947,11.58417519,4.186911715,3.741165358,3.322305409,3.940577726,1.287104139,14.11676774,1.380172648
TLR10,0.04397177,0.131817084,36.39994545,4.348045153,0.445569716,1.190790469,1.580608159,0.448989816,0.37788115,0.254008375
TLR2,6.639737312,5.75601265,4.099539724,3.005266503,9.559495718,2.778511094,1.661664988,2.065353154,43.65980675,1.941349722
TLR3,9.322015299,13.35746447,2.97547238,10.42252,9.88354642,10.60886054,9.929461512,3.502120566,7.673894129,3.320252329
TLR4,9.453930609,11.02869599,22.87807653,18.73495926,32.08101953,17.10408128,11.8748254,11.2247454,44.67717908,4.427003105
TLR5,2.550362676,2.987853895,2.148952275,2.142051656,2.106329565,1.840312543,1.621136573,0.478922471,3.66254038,0.997890044
TLR6,1.966417567,4.642158294,20.08807526,4.637062272,3.955038822,2.27080134,4.489332456,1.197306176,10.76525262,1.323202199
TLR7,0.659576554,2.943914867,6.18237039,2.014167975,1.296202809,1.299044148,1.418494502,0.808181669,7.092538513,1.505906794
TLR8,0.131915311,2.021195282,2.148952275,1.566575092,1.45822816,0.938198551,0.486340972,1.197306176,16.42329615,1.741771713
TM2D1,4.529092338,3.646939312,3.702810073,3.836510429,4.901266872,4.799246436,4.255483505,4.160638962,5.610081693,5.46118006
TM2D2,6.947539704,6.327220012,7.537863364,10.19872356,7.372153477,8.010772246,7.173529338,12.36218627,13.86533144,7.52953397
TM2D3,9.673789461,9.66658613,6.975829692,7.673020858,6.440507708,6.423051621,7.65987031,4.430032852,6.336776212,7.130377952
TM4SF1,13.71919233,12.56656197,20.3323946,23.81833558,75.17976293,29.08415509,17.50827499,33.6143709,42.40989217,23.58649195
TM4SF18,1.6269555,2.196951393,1.884465841,1.854313374,3.159494347,1.912481662,1.49955133,1.227238831,3.023049202,2.667087936
TM4SF20,0.219858851,0,0.099182413,0.703360245,0.891139431,0.866029432,1.256380844,3.442255257,0.72669452,18.23417263
TM4SF5,0,0,0.429790455,1.31080773,0.931645769,0.902113992,0.972681944,1.346969448,0.581355616,2.267931919
TM6SF1,1.407096649,1.054536669,2.248134687,0.575476564,1.215190134,0.938198551,0.810568287,0.299326544,4.127624872,0.50801675
TM7SF2,2.286532054,3.251488062,1.884465841,2.749499141,4.860760535,3.21152581,2.229062788,5.597406374,1.337117916,9.053584219
TM7SF3,18.90786122,20.08013573,20.3323946,24.71352135,13.89367386,14.65033122,14.91445648,15.89423949,21.68456447,27.97720815
TM9SF1,10.33336601,13.13776933,10.54639655,23.43468454,12.92152175,16.12979817,15.68449635,10.56622701,13.57465363,34.43627825
TM9SF2,45.1150363,44.55417425,64.53468985,172.1634055,76.35444673,90.78875212,93.90433602,183.1579123,104.9637564,521.9872104
TM9SF3,119.6471869,106.5960816,82.0899769,343.2078288,172.556999,206.2232585,206.492271,186.390639,175.4240571,342.6210108
TM9SF4,26.3390904,31.02095367,31.50694643,58.82649325,34.34937444,37.16709646,38.74516411,162.1451889,53.57192,42.52825934
TMA16,5.100725352,3.427244173,7.537863364,5.722794723,5.468355601,4.943584674,5.228165449,6.136194153,7.906436375,7.765398889
TMA7,11.30074496,11.07263502,26.87843384,26.82360208,14.5822816,14.86683858,15.48185428,30.920432,15.5803305,27.77763014
TMBIM1,48.41291907,48.15717454,36.92891832,125.3260073,94.74432409,92.08779627,85.39336901,88.6305897,102.6964695,122.9763404
TMBIM4,14.77451481,13.22564739,16.82794935,27.71878785,15.95949709,17.1762504,15.11709855,13.05063732,18.95219308,14.09746481
TMBIM6,132.2231132,132.7398032,164.0477106,406.47828,264.3038541,310.1107058,319.4044334,303.3674524,322.3907567,357.7526526
TMC4,0.791491865,2.6802807,10.21578851,25.06520147,30.13671531,38.89915532,40.64999958,22.98827858,24.85295258,16.60126164
TMC5,1.319153108,3.031792922,16.00142925,35.19998319,26.53165125,37.74444941,42.75747712,113.8338847,50.6942097,77.56327162
TMC6,2.682277987,2.987853895,32.30040573,15.15421619,10.49114149,11.40272085,17.42721816,10.14716984,28.39922183,10.99493394
TMC7,0.395745932,1.493926947,4.595451788,7.86484638,5.954431655,8.732463439,9.037836397,16.52282523,7.208809636,5.062024042
TMC8,1.319153108,3.778756396,46.48349074,20.42941803,6.724052073,6.314797942,13.41490515,2.693938897,13.13863692,2.685231392
TMCC1,28.44973537,20.78316018,15.40633477,13.33187374,12.27342035,11.69139733,11.79376857,20.95285808,31.4804066,11.55738106
TMCC3,13.4553617,13.70897669,25.0270288,54.38253533,50.63292223,59.28693153,55.28075715,6.345722734,30.8699832,7.112234497
TMCO1,23.48092533,17.53167212,21.25809712,44.82323018,24.46582802,34.06382433,32.46325988,27.5081094,31.50947438,45.32235146
TMCO3,15.17026075,16.38925739,12.16637596,15.21815804,12.96202809,10.68102966,10.09157517,16.79221912,18.60337971,29.02952856
TMCO4,6.33193492,6.722671263,8.562748295,9.30353779,11.01772388,10.10367671,12.68539369,5.178349212,9.127283168,9.08987113
TMCO6,1.231209568,1.625744031,2.777107555,1.950226135,1.417721823,2.886764773,2.674875346,1.736093956,2.354490244,2.122784276
TMED1,3.16596746,3.778756396,2.57874273,3.005266503,3.281013361,2.20115814,4.133898262,3.053130749,4.708980488,2.394936106
TMED10,86.05275443,87.26290933,94.28941366,243.1068775,92.47596917,103.8874473,100.6725812,83.27264456,119.9917991,247.5493048
TMED2,63.89098221,66.43581013,49.49202393,163.4992861,64.60760877,70.40097591,72.30269118,106.4405191,129.1772178,166.7202112
TMED3,5.496471284,6.854488346,6.479917628,17.8397735,9.640508393,10.8253679,11.51006967,12.212523,11.45270563,21.88100715
TMED4,31.2199569,27.33007533,23.77071824,34.20888466,22.52152381,26.305644,29.18045832,44.44999179,35.81150593,49.54977656
TMED5,23.74475595,20.87103823,30.68042632,62.02358527,34.14684276,33.70297873,34.65179426,54.14817182,37.61370834,62.48606022
TMED7,49.00345995,42.50046409,27.17598107,93.10635335,35.52648862,43.95099367,41.37951104,35.91738933,72.03955317,51.6823583
TMED7-TICAM2,2.017864538,2.493539831,0,2.525702699,0.436253258,0,0,0.624395171,2.531513029,1.137776085
TMED8,2.902136838,3.339366117,7.967653819,2.397819018,1.8227852,1.876397103,1.742721816,1.346969448,2.034744655,2.467509927
TMED9,12.35606745,14.01654989,19.14220565,44.02395717,20.13164988,22.48068067,24.27652019,41.27713043,31.21879657,27.61433904
TMEM100,7.431229177,3.251488062,1.917526645,2.365848098,3.037975334,3.428033168,3.931256191,0.179595926,0.145338904,0.290295286
TMEM101,5.232640663,5.887829733,4.231782941,5.27520184,5.103798561,6.134375143,6.484546294,4.400100198,6.743725143,5.116454408
TMEM102,0.395745932,0.175756111,1.884465841,3.676655828,3.078481672,3.139356691,4.093369848,3.621851183,2.877710298,3.138817775
TMEM104,4.309233487,4.174207647,4.330965354,6.074474846,4.698735183,4.582739078,5.430807521,5.597406374,10.95855336,3.592404159
TMEM106A,4.74895119,7.469634736,6.479917628,3.293004785,4.658228846,5.268345711,6.970887266,2.454477661,9.679571003,2.086497365
TMEM106B,61.51650662,51.05715037,28.49841324,44.5354919,28.8405125,37.3114347,32.34167464,40.16962221,54.38581786,51.07382681
TMEM106C,9.322015299,9.183256823,10.24884931,42.87300404,21.06329565,28.0016183,26.46505456,36.57770368,10.34812996,37.64766985
TMEM107,2.462419135,1.801500142,2.677925142,2.269935337,3.240507023,2.489834617,2.755932175,1.945622536,2.441693586,3.211391597
TMEM109,32.31925115,28.95581936,25.15927202,17.67991889,18.95696608,14.97509226,12.40169479,24.36518069,24.24252918,24.00379143
TMEM11,4.485120568,4.833293065,4.231782941,8.312439263,5.873418979,4.402316279,7.01141568,4.340234889,4.505506023,6.985230309
TMEM110,15.20807647,19.83451657,10.29050592,7.549613106,9.811040076,9.287443967,8.997307983,4.987378877,10.13709787,3.198509743
TMEM115,12.5759263,14.49987919,9.554572422,15.98546012,13.52911682,13.96472459,14.1444166,14.15814553,11.13296004,9.652318246
TMEM116,2.374475595,1.977256254,2.049769862,1.087011288,2.511392943,3.103272131,3.688085705,1.676228647,1.220846793,2.449366472
TMEM117,5.320584203,5.75601265,2.380377904,4.348045153,3.564557725,4.077555242,3.444915219,7.8124228,3.371862572,8.636284746
TMEM119,4.045402865,1.581805003,29.19269013,8.472293864,7.655697842,6.892150896,4.377068748,4.160638962,15.08617823,4.699154935
TMEM120A,6.112076068,6.107524873,3.669749269,10.03886896,13.00253443,11.1862135,10.05104676,8.171614653,5.87169172,7.493247059
TMEM120B,9.805704772,10.10597641,5.917883957,4.411986993,4.050633779,5.37659939,5.917148493,5.597406374,5.900759501,3.9008429
TMEM123,132.9266615,103.3885326,134.2929868,99.23773643,58.2076074,70.47314503,74.32911189,257.241232,174.9589726,207.9239983
TMEM125,0,0.571207362,1.024884931,5.882649325,5.265823912,7.000404575,6.889830437,4.459965507,4.679912707,4.263712007
TMEM126A,5.716330136,4.130268619,3.273019618,4.316074233,3.078481672,3.067187572,2.877517418,4.040908345,3.110252545,5.352319328
TMEM126B,10.11350716,9.66658613,6.744404062,9.783101594,6.521520384,8.804632559,7.01141568,13.46969448,8.516859772,23.47763122
TMEM127,33.33060187,51.80411385,29.29187255,51.88880355,47.14937718,48.60590187,53.25433644,53.54951873,64.15259221,40.3510447
TMEM128,4.74895119,4.569658898,4.892999026,5.850678404,4.172152792,4.763161876,6.038733736,3.711649146,5.87169172,5.443036605
TMEM129,13.41138993,11.81959849,8.76111312,14.96239067,13.20506612,13.09869516,15.31974062,7.213769712,7.993639717,10.61392138
TMEM131,46.08241525,45.91628412,81.99079448,137.3790443,68.86077424,89.85055357,94.9986032,49.08955323,70.34402951,70.74133241
TMEM132A,1.934757892,2.6802807,2.3473171,1.822342454,2.106329565,1.335128708,2.107477545,4.220504271,6.772792924,5.987340265
TMEM132B,4.133346406,4.042390563,1.917526645,1.150953129,1.863291538,1.623805185,1.985892302,0.119730618,0.552287835,0.054430366
TMEM132C,2.770221527,1.010597641,2.479560317,1.950226135,13.69114217,4.113639802,1.256380844,9.937641263,0,0.254008375
TMEM133,2.462419135,1.977256254,1.818344232,3.452859386,3.362026036,4.041470683,3.688085705,2.963332786,3.720675941,1.83248899
TMEM134,2.814193298,3.163610006,5.124424655,3.96439411,3.362026036,4.185808921,6.038733736,4.01097569,4.941522734,6.74936539
TMEM135,19.83126839,21.61800171,11.80270711,28.96565374,16.00000343,20.49602989,17.26510451,9.967573917,11.42363785,19.99408779
TMEM136,3.034052149,4.481780842,2.512621121,0.479563804,1.336709147,1.659889745,0.891625115,0.419057162,1.395253478,0.943459678
TMEM138,4.265261717,4.218146675,4.397086962,7.385282576,5.063292223,5.268345711,5.876620079,6.196059462,4.883387173,4.427003105
TMEM139,0.175887081,0.61514639,0.694276889,16.78473313,4.253165468,5.051838353,6.808773608,12.45198423,9.359825415,7.039660675
TMEM140,7.826975109,7.513573764,9.554572422,3.96439411,7.858229531,7.289081053,8.065154453,1.167373522,9.621435442,1.651054437
TMEM141,3.605685163,4.657536953,5.719519131,33.66537902,24.34430901,28.1820411,30.76106648,24.24545007,12.00499347,36.39577143
TMEM143,3.16596746,3.559061257,2.644864338,1.950226135,2.065823227,2.417665498,3.039631075,2.24494908,1.685931286,2.213501553
TMEM144,4.441148798,2.416646532,2.777107555,15.53786724,9.640508393,13.09869516,11.95588223,6.136194153,13.89439922,13.7345957
TMEM147,7.739031569,7.337817653,6.083187978,10.61434552,5.630380952,6.964320016,7.781455553,13.20030059,12.70262021,13.46244387
TMEM147-AS1,1.758870811,1.274231808,1.653040211,0.735331166,0.972152107,1.623805185,1.783250231,2.005487845,0.813897862,0.997890044
TMEM14A,3.034052149,3.471183201,2.644864338,5.211259999,2.592405618,2.453750057,2.14800596,4.340234889,3.778811503,4.971306766
TMEM14B,8.354636352,7.513573764,10.77782218,10.51843276,9.073419664,9.021139917,9.605234198,10.8954862,11.33643451,24.44848752
TMEM14C,14.73054304,16.16956225,12.76147043,15.9534892,16.36456047,18.61963279,16.81929195,18.52831308,18.42897302,29.32871414
TMEM150A,4.397177028,4.042390563,1.322432169,1.182924049,2.308861254,1.623805185,1.945363888,3.023198095,3.400930353,2.812235579
TMEM150B,0.175887081,0.219695139,0.826520106,2.557673619,1.498734498,1.299044148,1.580608159,2.0354205,1.075507889,1.886919356
TMEM150C,7.343285636,1.757561114,6.909708083,3.96439411,2.187342241,1.984650782,2.066949131,2.155151117,0.668558958,0.417299473
TMEM154,1.099294257,1.142414724,19.73730012,4.348045153,3.605064063,2.056819901,3.485443633,3.053130749,10.1446555,4.299998918
TMEM158,1.58298373,4.437841814,3.43832364,1.214894969,0.931645769,0.866029432,0.405284143,8.590671815,7.412284102,2.703374847
TMEM159,15.52203491,19.59680643,7.736228189,5.211259999,8.951900651,8.840717118,9.362063712,15.02619251,8.952876484,7.819829255
TMEM160,1.363124879,1.318170836,1.653040211,1.37474957,1.579747174,1.371213267,2.269591203,2.753804205,2.383558025,1.923206267
TMEM161A,3.561713392,3.646939312,3.504445248,3.676655828,2.673418294,2.598088296,2.553290103,5.328012484,6.336776212,4.227425096
TMEM161B,9.981591853,7.469634736,6.975829692,9.431421471,8.06076122,11.65531277,13.33384832,6.255924771,7.412284102,7.184808318
TMEM164,11.08088611,11.77565947,17.38998302,74.74801153,40.9519075,47.4151114,47.29665953,67.13894383,59.00759501,39.35315465
TMEM165,14.73054304,11.90747655,13.48880812,22.09190589,15.02785132,11.07795982,12.03693906,15.2955864,22.61473346,25.40083749
TMEM167A,25.01993729,21.53012365,26.25027856,62.66300367,28.15190476,30.38319924,30.72053807,24.66450723,54.96717348,33.42024475
TMEM167B,22.07382868,23.46344088,16.79488855,21.74022576,16.00000343,16.9958276,15.64396793,16.43302727,15.98727943,19.39535377
TMEM168,24.80007844,23.59525796,17.62140865,39.70788294,28.5164618,36.5897435,38.1777663,37.59541393,22.20778452,27.81391705
TMEM170A,10.28939424,8.699927517,16.56346292,37.31006392,24.34430901,33.08954121,28.12671955,34.12322602,18.89405751,33.18437983
TMEM170B,18.55608706,15.11502558,5.521154306,2.493731779,5.184811237,3.897132444,3.404386804,8.231479962,9.243554291,3.537973793
TMEM171,0.04397177,0.61514639,2.148952275,17.36020969,7.169621788,10.6449451,9.402592126,0.957844941,1.046440108,9.561600969
TMEM173,6.112076068,7.030244458,15.43939557,8.664119386,13.69114217,10.53669142,10.172632,13.79895368,21.71363225,6.821939211
